application_date,branch_id,client_id,age,monthly_income,requested_amount,loan_term_months,existing_debt,employment_type,months_in_job,prior_late_payments,payment_history_score,debt_to_income,manual_review,approved,days_past_due_6m,default_30d,collection_calls_6m,restructured_after_default,legal_collection_status,p_mora_sin_intervencion
2024-01-10,Santo Domingo,C100227,63,25800.0,197000.0,24,149400.0,formal,19.0,3,43.0,0.483,1,0,,,,,,0.3411
2024-01-10,San Cristóbal,C118483,56,67000.0,108000.0,18,240700.0,formal,96.0,1,,0.299,1,1,0.0,0.0,0.0,0.0,ninguna,0.0306
2024-01-10,San Cristóbal,C315281,34,36600.0,97000.0,12,156800.0,formal,113.0,1,67.0,0.357,1,1,0.0,0.0,0.0,0.0,ninguna,0.0707
2024-01-10,Azua,C102303,37,26600.0,44000.0,24,109400.0,informal,,0,53.0,0.343,1,1,47.0,1.0,10.0,0.0,ninguna,0.3763
2024-01-10,San Cristóbal,C116921,42,46600.0,65000.0,24,348600.0,informal,,0,60.0,0.623,1,0,,,,,,0.4321
2024-01-10,Santo Domingo,C106038,33,44100.0,164000.0,24,251300.0,formal,15.0,0,59.0,0.475,1,1,0.0,0.0,0.0,0.0,ninguna,0.2551
2024-01-10,Santo Domingo,C311809,32,14700.0,104000.0,12,51700.0,pensionado,40.0,1,,0.293,1,1,0.0,0.0,0.0,0.0,ninguna,0.0404
2024-01-10,Santo Domingo,C118735,64,34300.0,192000.0,24,100800.0,formal,9.0,1,74.0,0.245,1,1,0.0,0.0,0.0,0.0,ninguna,0.0979
2024-01-10,Santo Domingo,C105154,49,34900.0,131000.0,24,103500.0,formal,128.0,0,75.0,0.247,1,1,0.0,0.0,0.0,0.0,ninguna,0.0246
2024-01-10,San Cristóbal,C116814,50,36900.0,83000.0,48,106900.0,formal,5.0,0,69.0,0.241,1,1,0.0,0.0,0.0,0.0,ninguna,0.1375
2024-01-10,Santo Domingo,C119831,39,34900.0,121000.0,24,178200.0,formal,40.0,0,68.0,0.426,1,1,18.0,0.0,1.0,0.0,ninguna,0.0581
2024-01-10,Santo Domingo,C107515,41,41500.0,115000.0,48,149900.0,independiente,8.0,0,70.0,0.301,1,1,6.0,0.0,1.0,0.0,ninguna,0.1997
2024-01-10,Azua,C108961,46,28200.0,78000.0,24,232300.0,formal,74.0,1,64.0,0.686,1,1,0.0,0.0,0.0,0.0,ninguna,0.1417
2024-01-10,San Cristóbal,C112291,51,34300.0,81000.0,12,59400.0,informal,,1,74.0,0.144,1,1,22.0,0.0,5.0,0.0,ninguna,0.1472
2024-01-10,Santo Domingo,C315600,31,27000.0,62000.0,36,166100.0,informal,,1,65.0,0.513,1,1,0.0,0.0,0.0,0.0,ninguna,0.2167
2024-01-10,Azua,C104426,44,27500.0,394000.0,36,133100.0,formal,39.0,0,,0.403,1,1,0.0,0.0,1.0,0.0,ninguna,0.0921
2024-01-10,Santo Domingo,C318970,25,33700.0,104000.0,12,175700.0,informal,,0,,0.434,1,1,0.0,0.0,0.0,0.0,ninguna,0.1016
2024-01-11,Azua,C113356,39,38200.0,213000.0,24,212200.0,informal,,2,,0.463,1,1,0.0,0.0,0.0,0.0,ninguna,0.439
2024-01-11,Baní,C100295,44,50000.0,266000.0,36,207600.0,pensionado,156.0,0,78.0,0.346,1,1,0.0,0.0,0.0,0.0,ninguna,0.0154
2024-01-11,Santo Domingo,C101296,25,44700.0,188000.0,18,304100.0,formal,14.0,6,37.0,0.567,1,1,0.0,0.0,0.0,0.0,ninguna,0.717
2024-01-11,San Cristóbal,C118502,34,36200.0,100000.0,12,95700.0,pensionado,10.0,0,64.0,0.22,1,1,0.0,0.0,1.0,0.0,ninguna,0.065
2024-01-11,Santo Domingo,C101644,26,57100.0,143000.0,48,173500.0,formal,4.0,1,68.0,0.253,1,1,0.0,0.0,0.0,0.0,ninguna,0.1046
2024-01-11,Santo Domingo,C104445,30,36600.0,68000.0,18,8800.0,formal,29.0,1,70.0,0.02,1,1,0.0,0.0,0.0,0.0,ninguna,0.0818
2024-01-11,San Cristóbal,C105660,46,45700.0,247000.0,24,217600.0,informal,,1,74.0,0.397,1,1,0.0,0.0,1.0,0.0,ninguna,0.1387
2024-01-11,Santo Domingo,C310473,32,30000.0,100000.0,12,69900.0,independiente,56.0,0,58.0,0.194,1,1,0.0,0.0,0.0,0.0,ninguna,0.069
2024-01-11,Santo Domingo,C108946,22,36100.0,70000.0,24,59800.0,formal,13.0,1,62.0,0.138,1,1,0.0,0.0,0.0,0.0,ninguna,0.0899
2024-01-11,Santo Domingo,C115448,31,18400.0,73000.0,48,87900.0,formal,6.0,0,65.0,0.398,1,1,33.0,1.0,5.0,0.0,ninguna,0.1289
2024-01-11,Azua,C119708,46,29400.0,62000.0,24,172000.0,formal,31.0,0,60.0,0.488,1,1,0.0,0.0,0.0,0.0,ninguna,0.1291
2024-01-11,Santo Domingo,C114611,53,45400.0,191000.0,24,138600.0,independiente,12.0,0,73.0,0.254,1,1,0.0,0.0,0.0,0.0,ninguna,0.0898
2024-01-11,Azua,C102574,41,13400.0,160000.0,12,12900.0,formal,79.0,0,,0.08,1,1,0.0,0.0,0.0,0.0,ninguna,0.0246
2024-01-11,Baní,C117472,46,44700.0,129000.0,24,129300.0,formal,37.0,0,,0.241,1,1,15.0,0.0,3.0,0.0,ninguna,0.0788
2024-01-11,San Cristóbal,C100143,45,25700.0,78000.0,48,151800.0,formal,4.0,2,45.0,0.492,1,1,32.0,1.0,7.0,0.0,prejudicial,0.5043
2024-01-11,San Cristóbal,C118944,53,28200.0,87000.0,18,144700.0,formal,8.0,1,,0.428,1,1,15.0,0.0,2.0,0.0,ninguna,0.2449
2024-01-11,Baní,C102665,43,56900.0,52000.0,36,254200.0,formal,1.0,1,42.0,0.372,1,1,0.0,0.0,0.0,0.0,ninguna,0.3113
2024-01-11,Santo Domingo,C303419,36,20800.0,28000.0,12,76300.0,formal,94.0,0,,0.306,1,1,0.0,0.0,0.0,0.0,ninguna,0.0377
2024-01-11,Santo Domingo,C309475,30,28500.0,65000.0,18,193200.0,informal,,0,,0.565,1,1,37.0,1.0,4.0,1.0,judicial,0.2206
2024-01-11,San Cristóbal,C116834,38,29800.0,87000.0,24,181700.0,pensionado,96.0,1,40.0,0.508,1,1,0.0,0.0,1.0,0.0,ninguna,0.1386
2024-01-12,Santo Domingo,C115811,47,49300.0,181000.0,24,200400.0,formal,31.0,2,44.0,0.339,1,0,,,,,,0.2306
2024-01-12,Baní,C104847,49,79200.0,177000.0,36,252500.0,formal,23.0,0,64.0,0.266,1,1,20.0,0.0,0.0,0.0,ninguna,0.0714
2024-01-12,Azua,C107875,50,22400.0,139000.0,36,71300.0,pensionado,55.0,0,90.0,0.265,1,1,0.0,0.0,0.0,0.0,ninguna,0.0081
2024-01-12,Azua,C311070,39,18800.0,49000.0,18,110100.0,informal,,1,,0.488,1,1,21.0,0.0,2.0,0.0,ninguna,0.2244
2024-01-12,Azua,C113217,37,50900.0,115000.0,12,210500.0,formal,36.0,0,81.0,0.345,1,1,11.0,0.0,1.0,0.0,ninguna,0.0168
2024-01-12,Santo Domingo,C317792,34,20900.0,92000.0,6,91700.0,informal,,0,,0.366,1,1,0.0,0.0,0.0,0.0,ninguna,0.2508
2024-01-12,Santo Domingo,C100663,38,24600.0,118000.0,12,45400.0,independiente,2.0,0,77.0,0.154,1,1,0.0,0.0,1.0,0.0,ninguna,0.1067
2024-01-12,San Cristóbal,C315210,27,53000.0,133000.0,48,449900.0,informal,,0,,0.707,1,1,0.0,0.0,0.0,0.0,ninguna,0.4466
2024-01-12,Baní,C102981,59,36900.0,191000.0,18,61100.0,formal,15.0,0,87.0,0.138,1,1,0.0,0.0,0.0,0.0,ninguna,0.0146
2024-01-12,Baní,C318831,31,40000.0,85000.0,12,99100.0,independiente,41.0,0,71.0,0.206,1,1,0.0,0.0,0.0,0.0,ninguna,0.032
2024-01-12,Santo Domingo,C306111,41,30900.0,204000.0,12,146000.0,independiente,2.0,0,55.0,0.394,1,1,7.0,0.0,4.0,0.0,ninguna,0.1604
2024-01-12,San Cristóbal,C117556,31,35800.0,227000.0,48,161500.0,informal,,0,71.0,0.376,1,1,3.0,0.0,1.0,0.0,ninguna,0.1795
2024-01-12,Santo Domingo,C118421,35,49700.0,134000.0,12,164200.0,informal,,1,74.0,0.275,1,1,0.0,0.0,0.0,0.0,ninguna,0.216
2024-01-12,San Cristóbal,C111327,36,46000.0,78000.0,24,71400.0,formal,75.0,3,40.0,0.129,1,1,0.0,0.0,0.0,0.0,ninguna,0.2203
2024-01-12,San Cristóbal,C112130,40,32800.0,219000.0,18,251500.0,formal,22.0,1,49.0,0.639,1,1,69.0,1.0,7.0,0.0,prejudicial,0.5199
2024-01-12,San Cristóbal,C113994,47,47700.0,256000.0,36,160500.0,formal,13.0,0,68.0,0.28,1,1,0.0,0.0,0.0,0.0,ninguna,0.1426
2024-01-12,Azua,C106723,27,35100.0,158000.0,6,64300.0,formal,120.0,1,53.0,0.153,1,1,0.0,0.0,1.0,0.0,ninguna,0.0417
2024-01-12,Santo Domingo,C110288,39,30200.0,38000.0,36,73400.0,independiente,133.0,0,88.0,0.203,1,1,0.0,0.0,0.0,0.0,ninguna,0.0065
2024-01-12,Santo Domingo,C315036,23,50900.0,128000.0,36,256400.0,independiente,5.0,3,,0.42,1,1,0.0,0.0,0.0,0.0,ninguna,0.413
2024-01-12,San Cristóbal,C103613,37,34600.0,59000.0,48,152300.0,formal,11.0,0,,0.367,1,1,44.0,1.0,4.0,0.0,ninguna,0.1432
2024-01-12,Santo Domingo,C109310,43,43700.0,166000.0,18,10500.0,formal,15.0,0,50.0,0.02,1,1,6.0,0.0,1.0,0.0,ninguna,0.0845
2024-01-12,Azua,C112282,43,11900.0,42000.0,12,20700.0,informal,,0,74.0,0.145,1,1,0.0,0.0,0.0,0.0,ninguna,0.0662
2024-01-12,Santo Domingo,C108570,30,54300.0,200000.0,24,330000.0,independiente,4.0,1,,0.506,1,1,3.0,0.0,1.0,0.0,ninguna,0.281
2024-01-12,Santo Domingo,C103096,57,43400.0,102000.0,36,150300.0,formal,34.0,1,76.0,0.289,1,1,0.0,0.0,0.0,0.0,ninguna,0.053
2024-01-15,Azua,C104037,42,65100.0,209000.0,6,193700.0,formal,42.0,0,71.0,0.248,1,1,11.0,0.0,2.0,0.0,ninguna,0.0273
2024-01-15,San Cristóbal,C105968,43,55100.0,231000.0,24,126600.0,independiente,53.0,0,82.0,0.191,1,1,0.0,0.0,0.0,0.0,ninguna,0.0253
2024-01-15,Santo Domingo,C109258,24,26900.0,95000.0,24,130500.0,formal,11.0,0,57.0,0.404,1,1,34.0,1.0,6.0,1.0,ninguna,0.2358
2024-01-15,Baní,C110933,26,19800.0,45000.0,18,57500.0,formal,71.0,4,22.0,0.242,1,1,73.0,1.0,5.0,1.0,ninguna,0.4464
2024-01-15,Santo Domingo,C115316,45,43700.0,94000.0,48,272200.0,formal,110.0,0,59.0,0.519,1,1,0.0,0.0,0.0,0.0,ninguna,0.0546
2024-01-15,Azua,C113046,58,21600.0,75000.0,18,163500.0,informal,,0,65.0,0.631,1,1,0.0,0.0,3.0,0.0,ninguna,0.2777
2024-01-15,Santo Domingo,C104680,60,43000.0,392000.0,24,234600.0,formal,123.0,0,78.0,0.455,1,1,0.0,0.0,0.0,0.0,ninguna,0.0044
2024-01-15,Baní,C101681,31,37900.0,217000.0,36,89200.0,independiente,13.0,0,82.0,0.196,1,1,0.0,0.0,0.0,0.0,ninguna,0.0492
2024-01-15,Santo Domingo,C114142,22,17800.0,78000.0,48,53300.0,formal,52.0,1,58.0,0.25,1,1,0.0,0.0,0.0,0.0,ninguna,0.1367
2024-01-15,San Cristóbal,C104174,30,51200.0,104000.0,12,275200.0,formal,62.0,0,74.0,0.448,1,1,0.0,0.0,0.0,0.0,ninguna,0.0296
2024-01-15,Santo Domingo,C101000,41,38800.0,106000.0,12,205200.0,formal,39.0,0,82.0,0.441,1,1,0.0,0.0,0.0,0.0,ninguna,0.0491
2024-01-15,San Cristóbal,C119764,45,38500.0,62000.0,36,265700.0,independiente,70.0,1,77.0,0.575,1,1,25.0,0.0,2.0,0.0,ninguna,0.0416
2024-01-15,Santo Domingo,C116016,40,54900.0,214000.0,12,220200.0,formal,40.0,0,,0.334,1,1,0.0,0.0,0.0,0.0,ninguna,0.0692
2024-01-15,Santo Domingo,C106178,22,38400.0,250000.0,18,236100.0,formal,8.0,1,50.0,0.512,1,1,0.0,0.0,0.0,0.0,ninguna,0.3573
2024-01-16,San Cristóbal,C108979,35,60000.0,179000.0,24,194700.0,pensionado,9.0,0,50.0,0.27,1,1,0.0,0.0,0.0,0.0,ninguna,0.1992
2024-01-16,Azua,C119476,38,47200.0,180000.0,24,217600.0,formal,19.0,2,41.0,0.384,1,1,95.0,1.0,2.0,1.0,ninguna,0.4065
2024-01-16,Santo Domingo,C113393,38,26200.0,179000.0,24,63300.0,formal,43.0,2,,0.201,1,1,25.0,0.0,1.0,0.0,ninguna,0.1257
2024-01-16,Baní,C107060,54,21000.0,106000.0,6,57600.0,formal,94.0,0,,0.229,1,1,0.0,0.0,0.0,0.0,ninguna,0.0394
2024-01-16,Baní,C105724,44,35000.0,50000.0,48,242500.0,informal,,2,38.0,0.577,1,1,0.0,0.0,0.0,0.0,ninguna,0.4334
2024-01-16,Azua,C111623,56,41200.0,184000.0,36,114700.0,informal,,0,68.0,0.232,1,1,0.0,0.0,0.0,0.0,ninguna,0.2533
2024-01-16,Santo Domingo,C119260,43,77300.0,377000.0,12,134100.0,formal,43.0,0,,0.145,1,1,0.0,0.0,0.0,0.0,ninguna,0.0359
2024-01-16,Santo Domingo,C112806,36,44000.0,280000.0,24,22700.0,formal,110.0,1,76.0,0.043,1,1,0.0,0.0,0.0,0.0,ninguna,0.0121
2024-01-16,Baní,C117109,44,15600.0,97000.0,6,58200.0,formal,9.0,2,73.0,0.311,1,1,0.0,0.0,0.0,0.0,ninguna,0.0842
2024-01-16,Santo Domingo,C111067,31,40400.0,165000.0,24,392100.0,informal,,0,56.0,0.809,1,1,92.0,1.0,6.0,0.0,ninguna,0.5848
2024-01-16,Santo Domingo,C110317,43,52300.0,75000.0,24,162500.0,formal,80.0,3,47.0,0.259,1,1,0.0,0.0,0.0,0.0,ninguna,0.1964
2024-01-16,Santo Domingo,C115006,47,76200.0,52000.0,24,330500.0,pensionado,100.0,1,72.0,0.361,1,1,0.0,0.0,0.0,0.0,ninguna,0.0295
2024-01-16,San Cristóbal,C106395,39,26800.0,57000.0,36,118500.0,independiente,,0,64.0,0.368,1,1,0.0,0.0,0.0,0.0,ninguna,0.0948
2024-01-16,Baní,C303127,40,57600.0,185000.0,6,266100.0,informal,,2,,0.385,1,1,0.0,0.0,0.0,0.0,ninguna,0.4037
2024-01-16,Santo Domingo,C311502,35,36800.0,70000.0,24,155900.0,informal,,0,67.0,0.353,1,1,0.0,0.0,0.0,0.0,ninguna,0.4015
2024-01-16,San Cristóbal,C307361,34,24100.0,101000.0,24,120200.0,informal,,1,63.0,0.416,1,1,26.0,0.0,1.0,0.0,ninguna,0.1895
2024-01-16,Santo Domingo,C304115,33,39300.0,145000.0,48,289900.0,formal,58.0,1,59.0,0.615,1,1,25.0,0.0,3.0,0.0,ninguna,0.1313
2024-01-16,Santo Domingo,C311450,24,21100.0,57000.0,24,98500.0,informal,,0,,0.389,1,1,0.0,0.0,1.0,0.0,ninguna,0.2626
2024-01-16,Azua,C312154,27,19800.0,39000.0,12,110700.0,formal,10.0,0,77.0,0.466,1,1,7.0,0.0,1.0,0.0,ninguna,0.1085
2024-01-16,Baní,C305469,29,31400.0,159000.0,18,77400.0,independiente,6.0,2,,0.205,1,1,18.0,0.0,1.0,0.0,ninguna,0.1772
2024-01-16,San Cristóbal,C312204,43,43100.0,246000.0,12,80400.0,informal,,1,,0.155,1,1,62.0,1.0,3.0,0.0,prejudicial,0.1515
2024-01-17,Baní,C115064,51,39400.0,219000.0,36,155100.0,independiente,39.0,2,69.0,0.328,1,1,0.0,0.0,0.0,0.0,ninguna,0.0503
2024-01-17,Azua,C116575,50,34300.0,106000.0,36,75400.0,pensionado,22.0,1,53.0,0.183,1,1,0.0,0.0,0.0,0.0,ninguna,0.1366
2024-01-17,Santo Domingo,C111821,40,26300.0,152000.0,24,66400.0,formal,66.0,2,,0.21,1,1,0.0,0.0,0.0,0.0,ninguna,0.1184
2024-01-17,Santo Domingo,C114687,40,62200.0,108000.0,48,90300.0,formal,15.0,0,61.0,0.121,1,1,0.0,0.0,0.0,0.0,ninguna,0.0582
2024-01-17,Azua,C101914,55,32700.0,90000.0,36,172700.0,independiente,25.0,0,60.0,0.44,1,1,0.0,0.0,0.0,0.0,ninguna,0.2345
2024-01-17,Santo Domingo,C111778,43,18800.0,43000.0,6,103800.0,formal,9.0,1,,0.46,1,1,16.0,0.0,3.0,0.0,ninguna,0.2616
2024-01-17,Azua,C105539,29,53600.0,186000.0,12,185100.0,informal,,0,56.0,0.288,1,1,0.0,0.0,1.0,0.0,ninguna,0.4493
2024-01-17,Azua,C302207,24,44700.0,147000.0,18,103500.0,informal,,0,63.0,0.193,1,1,0.0,0.0,0.0,0.0,ninguna,0.1296
2024-01-17,Santo Domingo,C308943,47,18000.0,20000.0,18,32700.0,informal,,2,60.0,0.151,1,1,68.0,1.0,5.0,0.0,prejudicial,0.3084
2024-01-17,Azua,C318222,21,30600.0,156000.0,24,177400.0,informal,,0,77.0,0.483,1,1,0.0,0.0,0.0,0.0,ninguna,0.2132
2024-01-17,Azua,C100822,29,62000.0,319000.0,12,273000.0,pensionado,40.0,0,74.0,0.367,1,1,99.0,1.0,7.0,0.0,prejudicial,0.1133
2024-01-17,Santo Domingo,C310458,36,40700.0,224000.0,24,136200.0,independiente,54.0,0,59.0,0.279,1,1,48.0,1.0,5.0,0.0,prejudicial,0.068
2024-01-17,Baní,C108316,47,31800.0,78000.0,48,90400.0,formal,32.0,0,67.0,0.237,1,1,18.0,0.0,3.0,0.0,ninguna,0.0395
2024-01-17,Azua,C113810,37,50500.0,111000.0,6,134600.0,formal,56.0,0,86.0,0.222,1,1,0.0,0.0,1.0,0.0,ninguna,0.038
2024-01-17,San Cristóbal,C110278,22,48000.0,201000.0,6,79700.0,informal,,0,76.0,0.138,1,1,1.0,0.0,3.0,0.0,ninguna,0.142
2024-01-17,Santo Domingo,C300218,29,24900.0,96000.0,12,113200.0,informal,,0,,0.379,1,1,77.0,1.0,5.0,1.0,prejudicial,0.1889
2024-01-17,Azua,C105190,43,32600.0,69000.0,36,145300.0,formal,46.0,1,47.0,0.371,1,1,0.0,0.0,0.0,0.0,ninguna,0.2316
2024-01-17,Santo Domingo,C307992,34,49800.0,122000.0,6,318800.0,formal,79.0,0,,0.533,1,1,0.0,0.0,0.0,0.0,ninguna,0.0613
2024-01-17,Azua,C104991,41,45000.0,192000.0,48,152900.0,independiente,40.0,0,59.0,0.283,1,1,7.0,0.0,3.0,0.0,ninguna,0.1974
2024-01-17,Baní,C107978,50,35200.0,133000.0,18,176300.0,formal,9.0,1,63.0,0.417,1,1,19.0,0.0,2.0,0.0,ninguna,0.11
2024-01-17,Baní,C119150,53,44400.0,258000.0,24,202000.0,formal,12.0,1,69.0,0.379,1,1,0.0,0.0,0.0,0.0,ninguna,0.1293
2024-01-18,San Cristóbal,C102185,42,20400.0,71000.0,36,134400.0,formal,29.0,0,,0.549,1,1,0.0,0.0,0.0,0.0,ninguna,0.2317
2024-01-18,Santo Domingo,C310481,25,19500.0,109000.0,36,147300.0,informal,,2,,0.629,1,1,39.0,1.0,8.0,0.0,ninguna,0.7107
2024-01-18,Baní,C104398,31,58900.0,211000.0,24,287500.0,formal,129.0,0,77.0,0.407,1,1,0.0,0.0,0.0,0.0,ninguna,0.0155
2024-01-18,Azua,C110241,40,44000.0,95000.0,18,169200.0,formal,1.0,1,59.0,0.32,1,1,10.0,0.0,0.0,0.0,ninguna,0.2147
2024-01-18,San Cristóbal,C118112,43,64000.0,285000.0,12,305900.0,independiente,2.0,1,68.0,0.398,1,1,0.0,0.0,0.0,0.0,ninguna,0.143
2024-01-18,Santo Domingo,C105140,40,69200.0,193000.0,6,464900.0,independiente,41.0,0,,0.56,1,1,0.0,0.0,0.0,0.0,ninguna,0.3498
2024-01-18,Santo Domingo,C311602,29,25500.0,86000.0,24,78900.0,independiente,18.0,1,,0.258,1,1,0.0,0.0,0.0,0.0,ninguna,0.1033
2024-01-18,Santo Domingo,C114048,22,29300.0,126000.0,6,52900.0,informal,,0,93.0,0.15,1,1,0.0,0.0,0.0,0.0,ninguna,0.0357
2024-01-18,San Cristóbal,C104105,51,79700.0,235000.0,36,164600.0,formal,15.0,1,,0.172,1,1,0.0,0.0,0.0,0.0,ninguna,0.0639
2024-01-18,San Cristóbal,C108446,57,45400.0,183000.0,6,175400.0,formal,7.0,2,54.0,0.322,1,1,6.0,0.0,1.0,0.0,ninguna,0.2573
2024-01-18,Santo Domingo,C104228,35,88100.0,686000.0,36,756400.0,pensionado,116.0,1,61.0,0.715,1,1,0.0,0.0,0.0,0.0,ninguna,0.0958
2024-01-18,Santo Domingo,C102215,42,34600.0,140000.0,36,104900.0,formal,108.0,0,81.0,0.253,1,1,21.0,0.0,2.0,0.0,ninguna,0.0072
2024-01-18,Azua,C302819,31,22700.0,290000.0,6,56600.0,independiente,9.0,0,79.0,0.208,1,1,0.0,0.0,0.0,0.0,ninguna,0.1233
2024-01-18,San Cristóbal,C319789,24,42600.0,138000.0,24,100200.0,informal,,0,70.0,0.196,1,1,21.0,0.0,1.0,0.0,ninguna,0.0793
2024-01-18,San Cristóbal,C101583,34,31000.0,100000.0,36,23100.0,formal,23.0,0,,0.062,1,1,0.0,0.0,0.0,0.0,ninguna,0.0967
2024-01-18,San Cristóbal,C107033,38,27800.0,132000.0,24,85500.0,informal,,0,65.0,0.256,1,1,10.0,0.0,1.0,0.0,ninguna,0.1776
2024-01-18,Baní,C105856,51,14700.0,66000.0,24,59400.0,formal,41.0,2,60.0,0.337,1,1,0.0,0.0,0.0,0.0,ninguna,0.0615
2024-01-18,Azua,C100742,31,70400.0,157000.0,12,183200.0,informal,,1,68.0,0.217,1,1,0.0,0.0,0.0,0.0,ninguna,0.3643
2024-01-18,San Cristóbal,C300735,20,17600.0,40000.0,12,79300.0,informal,,0,,0.375,1,1,0.0,0.0,0.0,0.0,ninguna,0.2236
2024-01-18,Santo Domingo,C108619,42,32000.0,126000.0,24,73600.0,formal,25.0,3,51.0,0.192,1,1,12.0,0.0,1.0,0.0,ninguna,0.1881
2024-01-18,Azua,C115059,43,37200.0,57000.0,12,243600.0,formal,41.0,0,76.0,0.546,1,1,26.0,0.0,1.0,0.0,ninguna,0.0698
2024-01-18,Santo Domingo,C110732,41,24800.0,87000.0,18,148600.0,formal,48.0,0,81.0,0.499,1,1,0.0,0.0,0.0,0.0,ninguna,0.0338
2024-01-18,Santo Domingo,C314272,29,27200.0,146000.0,24,189200.0,informal,,3,38.0,0.58,1,0,,,,,,0.6231
2024-01-19,Baní,C119421,46,71900.0,462000.0,18,292400.0,informal,,0,61.0,0.339,1,1,0.0,0.0,0.0,0.0,ninguna,0.1293
2024-01-19,Azua,C306425,32,45100.0,118000.0,12,199100.0,informal,,0,58.0,0.368,1,1,79.0,1.0,6.0,1.0,ninguna,0.324
2024-01-19,San Cristóbal,C119857,40,43700.0,169000.0,18,150700.0,informal,,0,90.0,0.287,1,1,3.0,0.0,4.0,0.0,ninguna,0.0311
2024-01-19,Santo Domingo,C117169,39,46000.0,277000.0,12,348500.0,informal,,2,58.0,0.631,1,1,19.0,0.0,3.0,0.0,ninguna,0.2801
2024-01-19,Santo Domingo,C116364,67,51000.0,257000.0,36,305600.0,formal,4.0,4,30.0,0.499,1,1,49.0,1.0,4.0,1.0,judicial,0.7969
2024-01-19,Baní,C315751,44,39000.0,79000.0,18,134500.0,formal,15.0,0,,0.287,1,1,6.0,0.0,2.0,0.0,ninguna,0.2272
2024-01-19,Azua,C118808,35,48800.0,187000.0,36,227200.0,formal,39.0,1,64.0,0.388,1,1,0.0,0.0,0.0,0.0,ninguna,0.1125
2024-01-19,Azua,C109508,42,64800.0,350000.0,18,359600.0,formal,144.0,1,67.0,0.462,1,1,0.0,0.0,0.0,0.0,ninguna,0.0555
2024-01-19,San Cristóbal,C306879,37,50400.0,77000.0,48,108300.0,formal,39.0,1,63.0,0.179,1,1,0.0,0.0,0.0,0.0,ninguna,0.116
2024-01-19,Baní,C118091,42,30800.0,90000.0,24,81500.0,formal,29.0,0,70.0,0.221,1,1,16.0,0.0,2.0,0.0,ninguna,0.0359
2024-01-19,Baní,C116385,25,31500.0,136000.0,18,36600.0,formal,,1,79.0,0.097,1,1,0.0,0.0,1.0,0.0,ninguna,0.0389
2024-01-19,Baní,C108835,24,29800.0,97000.0,24,108800.0,pensionado,87.0,0,77.0,0.304,1,1,0.0,0.0,0.0,0.0,ninguna,0.0135
2024-01-19,Azua,C110011,40,30900.0,172000.0,18,66800.0,formal,46.0,0,73.0,0.18,1,1,0.0,0.0,0.0,0.0,ninguna,0.0654
2024-01-19,San Cristóbal,C112683,42,54900.0,148000.0,24,146700.0,independiente,22.0,0,66.0,0.223,1,1,0.0,0.0,0.0,0.0,ninguna,0.1089
2024-01-19,Baní,C106677,38,30800.0,141000.0,18,118900.0,formal,,1,64.0,0.322,1,1,0.0,0.0,0.0,0.0,ninguna,0.1548
2024-01-19,Baní,C319369,26,19700.0,73000.0,18,73000.0,formal,97.0,1,,0.309,1,1,11.0,0.0,5.0,0.0,ninguna,0.0601
2024-01-19,Azua,C115607,26,42900.0,134000.0,12,12300.0,formal,111.0,0,67.0,0.024,1,1,0.0,0.0,0.0,0.0,ninguna,0.0207
2024-01-19,Santo Domingo,C114697,43,13900.0,113000.0,48,118300.0,independiente,17.0,1,49.0,0.709,1,1,0.0,0.0,0.0,0.0,ninguna,0.5146
2024-01-19,San Cristóbal,C103351,47,52400.0,381000.0,12,106600.0,formal,47.0,0,69.0,0.17,1,1,0.0,0.0,0.0,0.0,ninguna,0.0816
2024-01-19,Santo Domingo,C111526,56,31700.0,60000.0,12,106800.0,informal,,0,,0.281,1,1,0.0,0.0,0.0,0.0,ninguna,0.077
2024-01-19,San Cristóbal,C313916,23,18100.0,35000.0,12,92400.0,informal,,1,54.0,0.425,1,1,20.0,0.0,0.0,0.0,ninguna,0.2989
2024-01-19,Santo Domingo,C316760,27,42200.0,106000.0,18,370000.0,independiente,122.0,1,66.0,0.731,1,1,0.0,0.0,0.0,0.0,ninguna,0.1387
2024-01-19,Baní,C109201,31,71700.0,316000.0,12,17200.0,informal,,1,52.0,0.02,1,1,29.0,0.0,3.0,0.0,ninguna,0.3561
2024-01-19,Santo Domingo,C109597,37,21300.0,142000.0,36,43200.0,independiente,26.0,0,60.0,0.169,1,1,0.0,0.0,0.0,0.0,ninguna,0.0886
2024-01-22,Baní,C102047,48,42000.0,136000.0,48,211000.0,formal,65.0,1,62.0,0.419,1,1,81.0,1.0,9.0,1.0,ninguna,0.1132
2024-01-22,Azua,C106416,57,56100.0,160000.0,18,323200.0,independiente,69.0,1,73.0,0.48,1,1,0.0,0.0,0.0,0.0,ninguna,0.1537
2024-01-22,Baní,C107317,40,51500.0,177000.0,12,144300.0,formal,9.0,0,75.0,0.233,1,1,0.0,0.0,1.0,0.0,ninguna,0.0413
2024-01-22,Azua,C116658,46,40100.0,203000.0,24,195600.0,formal,5.0,1,45.0,0.406,1,1,57.0,1.0,4.0,1.0,prejudicial,0.3025
2024-01-22,San Cristóbal,C105549,31,26200.0,206000.0,18,71900.0,formal,13.0,1,65.0,0.229,1,1,6.0,0.0,0.0,0.0,ninguna,0.09
